id,name,resource_type,identifier,publication_date,source,status,accessibility,country_of_study,keywords,created_time,author_team_size,source_display_name,source_id
recPVkEtVB4VeLE5P,af5c1b6bc40f48a96570c2a06834c845,"""journal article""",9b5ecb2a73996e572bed753196d343dd,2012-01-01,OpenAlex,published,open access,"""Mongolia""","""""",2023-06-20T22:34:55Z,17,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recPdDnz9VrYWFA1W,1613ea176be47ce5134556aa12709f21,"""journal article,review""",381212fb8ecd29afd4c423dd242fb847,2019-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:53Z,21,25abe1501c7eb4b1028c8b75d904d5fa,ce1a78153f4ec9ad210ea2cd6a0990cb
recPhCBGaNXDt75Dq,0661f03cc447bda4f73eb695cb6c0cbd,"""journal article""",4f45d561c3771ea5dc85dffff995da75,2020-01-01,OpenAlex,published,open access,"""Cambodia""","""""",2023-06-20T22:36:36Z,13,afb80c2731e81d44fd630cedcc9ee6f4,642fd8c8257ed4c79ccec22eaa4efb6e
recPqNQptF5HcNCs3,f1f39623a082bb3be8273ce052b4e001,"""journal article""",b7ebe4399b663fb9fe79200690dab1d4,2011-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:37:14Z,7,7cb0a09b6f2c7da50ec9646c63b86964,1b9ab4aec283b1009f27ca32d973c5b7
recPxqSJ1bksHaJrL,2b580f50cd2893a76b8b67719ff4402e,"""journal article""",8855e8a0be72b309f76f8a73461e8305,2019-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:12Z,4,6fdbf2919c6bf81831ba940b478c64ad,694d8a7d7592f83308f2bf1e8f17facd
recQ1MfaECFAER73T,4bf377e1c26dca993728da1f08dc07cd,"""journal article""",c074181769f45992c58688b1a5f96f0e,2021-01-01,OpenAlex,published,NA,"""Eritrea""","""""",2023-06-20T22:37:27Z,4,abc19d90bd9534e2b5044fad49eadd36,afbf18c450a1f553dc4796b25c7b45f4
recQ5TnWLl5JmsoaF,a605154639658f4c6f9889a62e8983a2,"""journal article""",bff3fd12c704763cccaee64126399391,2018-01-01,OpenAlex,published,open access,"""Republic of the Congo""","""""",2023-06-20T22:34:23Z,15,4bfd83588026891c18dcaa0942cf5446,85c02b948df37ec3a5f45e5a5721bc56
recQBcxmLz8dw9GFJ,eb00adc9d878f527db3645a54539e658,"""journal article""",eb3b1f2edac4ea5c71cc147ec59445e0,2019-01-01,OpenAlex,published,NA,"""Bangladesh""","""AMR""",2023-06-20T22:35:53Z,9,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recQFdlG8wDqepi6O,8e26997c655ce0ec52388b4527e0a447,"""journal article""",462dcaac7e8309b4846f298a6e3f739d,2014-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:35:17Z,11,b92c376e29d7d4bc84843b72e83542ce,1281ee29588a22cbe23965566fbc2c26
recQO33hjabEAdR7e,3232eb9951ac6c605b26920029a9753e,"""journal article""",51d071bc7b762f436acea6f30892db98,2020-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:12Z,13,8f7ad3c62452722349d5a4d138e1ac92,212b1344beec34ed287b223d749224af
recQSFDUj1cUbPJeH,d5b3cc1a400659041178886c734b14e9,"""journal article""",a6b67a86ce6f9a000eeee1a3143feca9,2013-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:36Z,14,cb056415cefda968ba6b17fdd84d78bd,0e38fb7a9e4201ae8fd0694ba349e03a
recQqTQRruSlNwQud,79f6f8771cca685bd889cda16c0823aa,"""journal article""",34101208c51edee26667dd26ef7f98e2,2018-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:35:14Z,11,0154aa9771e1ec7d0d86cc7627230577,d7d2a8eb55971ccf154ff0f3c44eed43
recRJq3IQqWlNifbL,4f7cc390ac0df07734423918df1ca355,"""journal article""",81d39f0d7988bdc0bb347a8753f0341d,2020-01-01,OpenAlex,published,open access,"""Vietnam""","""""",2023-06-20T22:34:44Z,29,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recRKg8PdR8YPKjH3,233ea98e0249e71f579db82981046fdf,"""journal article,review""",cb323a4abbe2c7e6074c22185107a79b,2020-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:42Z,17,e3ea129caaaaf7c32b3d58b087c49dbb,c7044060e1ae040809feeb6f6c2bad3c
recRNawMhSzGD8rx4,c0c936d09afda4990c8dcf88f5b73a0b,"""journal article""",6cd3e040ba5e5b8a271e57dc856142ec,2020-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:35:48Z,11,7c0b658fdf3130a2eac770b5e4650601,28414ac2e02543e99511bd816800c8f0
recRRuLX8WhiZc0mB,9d3cd1205046869ae3828f7bf5f253e7,"""journal article""",b36d97d7728e37de545248db72e81c89,2014-01-01,OpenAlex,published,NA,"""United States""","""""",2023-06-20T22:35:25Z,18,b998b7b5223b2415cc777a5d6bbc827f,df49d63eab842f28f9a314d3523bbc52
recRTQYhbipDuLGd9,369045630f63e0c5bcbbbe4fec3f2e27,"""journal article""",5008d0c2133363db98847c1c7d5a8e4e,2018-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:27Z,6,379c5f4cd08b98307f20d1bba0054072,05a46cb90026a7e5b89ab34d88b962ce
recRnbKcuN9r5AUhL,a7a02795fe390b3dcdfcad12dee690dc,"""journal article""",b60408fae594c2906dce56bbd5ebfc45,2020-01-01,OpenAlex,published,NA,"""Australia""","""""",2023-06-20T22:36:18Z,12,36d1a6653165b8dc5571c71d55d7898d,fb8b594a7c9c38152a5a0145dd6091f3
recRy3D8PH0CebcjV,cd6edf1f84e517f743f82384a6b5c8af,"""journal article""",c1cf95517452a1bbf6330f91134f970f,2021-01-01,OpenAlex,published,open access,"""Uganda""","""""",2023-06-20T22:35:34Z,33,07eb4ef1e25ed910a0104a0b6cd8be94,db12508fa9d4a163dd3cc6b6318c22cb
recS0DUePs9vLEmBl,ce31164c0014c7992886b3af49469dc1,"""comment,journal article""",cabf1c3bd51cbf33cfb43556e0d62aad,2020-01-01,OpenAlex,published,open access,"""United Kingdom""","""""",2024-05-03T21:32:51Z,10,586b50345ca6efb771ade13659094551,9b5150406d5cb43b74717be68ff0a94e
recS35GfMOuFVnNhw,5e2795eefbea37a0cd3838134e764664,"""journal article""",484d1f20eac5a827d4fcfc0e4e0a8e73,2015-01-01,OpenAlex,published,open access,"""Philippines""","""""",2023-06-20T22:34:39Z,21,04960f387f07640717d97efbe6c3f0c0,71eafe5e677752aca3e5791da60b4152
recSCZm4LWz55Z1ic,60965f9da717039bd626d551c09275f3,"""journal article""",15c0517bb767256469814f016c3a915a,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:29Z,9,7a38f2bdad085106b991264d7b4f3e4b,cf74547ead9ca0911026d0e2e1e39ade
recSOsVGsOY2WLYAY,1b00afa07492dd53871a435cf87d1096,"""journal article,review""",a94f66d36ed47a380fa73690a0434e5c,2015-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:34:24Z,18,1d813d2ddf4b4a842b9881084e39990e,a8c3821d3871abcdc84f2af59712f5fa
recSVmFZ0VifZOUYd,aa615cce702f98d8be624774c2894b65,"""journal article""",7f8981e83b078a7dd9bf3649b7d7a2b7,2020-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:08Z,18,f4435e8897bfccd97b940fdb519add2b,3fee430c76012108653fea53b24e5276
recSdmNjtRWQBTGbT,9756a3c320388bf182645928a2f0a02a,"""journal article""",3c35f86c5b4d93e7cbe2d0f8461f2f32,2020-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:06Z,7,2df0839c1be63aa1537a5ab45bd0b5a1,8ed574bbeed193c31c461cf2377cb66c
recSgQNoPe37DS8oK,d4576856842bf6a6d0c56b7fb05b7064,"""journal article""",da276ab1c1eb0f4f063bb0c45e8442dc,2020-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:07Z,9,029d23da1bf8e7ef644162a630142cbf,89ac0bb42163d9a46513712a0a10ad5e
recT9UkKxTroUtvnH,557eed44d3603dc1ecf514923a158898,"""journal article""",2decb9da8989d893be828bec8b659e97,2012-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:22Z,19,7457aefb820b189c4a12f99dd11c8409,1d1f02d53ff4511ef82629865b908ba3
recTEDwd384lxtauJ,f0f77c0432abb28f57521021c4098317,"""journal article""",a9edeab649ca1e3e95103a82b7174c73,2019-01-01,OpenAlex,published,NA,"""Australia""","""""",2023-06-20T22:36:27Z,8,dfd252e2c35218efa4915483ac22403e,28daba56f39720a7d1f2bb75a5af00ee
recTNJt9U9MQIha1J,c34f45b99478e1ea1d10dff54fe31039,"""journal article""",82dd8f24703bf5410e722dec052c0cba,2017-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:45Z,5,7e654126d58971044d8e091502dab93a,a3a25e80a135b08a057af4e23432d65a
recTexmVE69xG5BBw,f95df304b37458a81bcf209a4e045454,"""journal article""",650642523704a6c4621e14f5016647e3,2013-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:36:40Z,7,35981d78cc5646cb4545c589fe63d698,ccc055a03c912e83005845e64298cae3
recU9G5vA7hnkiRTx,016978c3c2993feaa57ca8a9be80cd67,"""journal article""",be96a65d95bcb021ca3c55c1f14c07b7,2015-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:52Z,5,48d398df674b8da608120e611140c769,b691b7757ee270a69e8e2af5152516a0
recUByHgoJV8CrRtj,dc74938aafe69b9eb14d7c014fcda6e3,"""journal article,perspective""",515b36f0b42614687a0fc92dc1e1cab2,2020-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-08-09T17:30:30Z,4,343707fe38e402327ff978cba525c8cd,36d6737baf92a6b8b9527b938da773f7
recUGaYC7N5BT0upN,43d5deedaee0d61e258554c524b01782,"""journal article""",6ff2a2f51bb80f5eadceea9d5a34304c,2022-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:37:48Z,10,321fa950cbd17b4dfab11fb7069fbdf1,ce5c88e04ec45a0ff6a3fb6dd51a56ec
recULilv6cAFLkGZM,d2d4f6eef07f08916d04a6fc268762ac,"""journal article""",9ac80a119ad83fa5c7ba8eb9fa4e9ad3,2015-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:24Z,10,64935d7606ee3be25896c57e1a08f305,bb34d5a463bc0cd5873894c1f2d42417
recUP4iH68oXao3bc,80f2739e1438036a2f4c90763712efc5,"""journal article""",b6f6f2ea1c7666f8ce389b0b7784f80f,2020-01-01,OpenAlex,published,open access,"""Tanzania""","""""",2023-06-20T22:36:13Z,14,e3ea129caaaaf7c32b3d58b087c49dbb,c7044060e1ae040809feeb6f6c2bad3c
recUevm6PSeiWMFY6,8a0884c81754fb2a81d6aae662230bc2,"""journal article,review""",3770849dae8d70452ee55008995ae85b,2015-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:13Z,22,681801212296116b8e0598666236576d,1580ef204ba42aae2fa8e8f1d24e648d
recUjNhx8xVpkc2Mb,830fbce766f00dce32ddcea1473e6ca7,"""journal article""",22a9d2c64effe6a658698e2d9a20031e,2019-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:35:22Z,10,b885052bed539043997ad71722baef37,15512f455a4a3838231d01a188e0f39c
recUxG8ITkZdGmarr,6cc227616342f745d7271bb6a982f5a5,"""journal article""",942e902c3976059e87f6329e6b9064d5,2014-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:34:48Z,7,ac3c046bf28364918de46c10bffaf80d,77c9efc8341dabe86eaf77de1f6e169b
recVBH5Ja4mNUP3MH,c83b95fb36c6feb609df674b865f38b1,"""journal article""",086542bfb84eb5d032fc8a47069376b1,2020-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:35Z,18,831babf7b8d989e9d97c3dee7a4d5f58,5a08cb77a97fc41a159384cfb3c61454
recVCqIo6NhjHgE5V,f6a69a7e08cbf43b7b3c68e134552600,"""journal article""",5b4cbb7b6f839c5df564be09e0b1e51d,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:08Z,21,03837e5981582ec437c101f002599641,c8f6ff3f134b7dfa2557323af6d5516a
recVGcfB1pfiCWbsL,1210ed2cb76765cf10ccd24b0cd9d3a8,"""journal article""",ab4ddf8e6424ae7da83fd48fff0c43fa,2019-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:46Z,10,e1ed8ae7a442de9aae0e1423463fb7cf,5b2b5c81c021a1bc035909f8c5ac9a70
recVbW7WeKGWAtqm0,bef9bba712e021c92a2e14037e320728,"""journal article""",3fd02566dc859a34689fed4356a95f8a,2012-01-01,OpenAlex,published,open access,"""United States""","""""",2023-06-20T22:34:22Z,15,343707fe38e402327ff978cba525c8cd,36d6737baf92a6b8b9527b938da773f7
recVgzKxfLE7IvzMg,36ccf9e0a73cfa772e84e1cf29a0816b,"""journal article""",c878af4bf969e1f1f9e979a0dad6b6c8,2017-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:36:11Z,6,379c5f4cd08b98307f20d1bba0054072,05a46cb90026a7e5b89ab34d88b962ce
recVpUT6IKUwwv0M3,6a4231ee20d4210039cf2d5b86874651,"""journal article""",fcbb6b2babde7507c8b2102145f34ab8,2012-01-01,OpenAlex,published,open access,"""Mauritania,Senegal,Mali,Niger,Chad,Nigeria,Burkina Faso,Ethiopia,Kenya,Malawi,Zambia,Zimbabwe,Botswana,Mozambique,South Africa""","""""",2023-06-20T22:34:36Z,23,681801212296116b8e0598666236576d,1580ef204ba42aae2fa8e8f1d24e648d
recVyi5fhPoczBu5u,2bd4f674a412f78ffd1fb36b6393ed32,"""journal article""",5dedaedafffe4ebf172156c990a11759,2017-01-01,OpenAlex,published,open access,"""United States""","""""",2023-06-20T22:36:05Z,7,fc380109df469ac2733c6f3393093397,e841ec07da78d4e551f44866ecdba59d
recW2Y9pCA0bsfQAe,7f55e3c61e5794c71f0fb6c221c46010,"""journal article""",64aaf14dc4b8381934665f44b5354674,2013-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:35:35Z,11,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recWH3SmKgelnj9M5,ec503c60ce9ac0590c559a2f0dc49210,"""journal article""",bb3f8fbdf6f723192d51c4772d7cb72c,2015-01-01,OpenAlex,published,NA,"""United States""","""""",2023-06-20T22:34:45Z,4,68f9ae0bfee4a80bca41bc34f7130153,deb043d1d49bbb1bc2d5f403f3c0df28
recWJn98ncjUuFp2J,d1855189a40d79ec798c46793132eaa6,"""journal article""",789564a246051308792d1bf6560270a0,2021-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:09Z,9,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recWLEas8gKPJorJu,1e77d9991f84fca574d1a7dcf50fecf0,"""journal article""",8802a52dd508adbdda5ed3d20a69b028,2015-01-01,OpenAlex,published,NA,"""Australia""","""""",2023-06-20T22:34:53Z,13,d096b80ffa93a87f6445346b670f1c64,c240828e1c35a6cc7e3bdb90d71ab383
recWLVjTTwQhP7gwe,e359b54d7d9343990809c4404e98fe66,"""journal article""",9b5c13dbad9731af151ab6a380855f63,2019-01-01,OpenAlex,published,NA,"""Eritrea""","""""",2023-06-20T22:36:17Z,4,abc19d90bd9534e2b5044fad49eadd36,afbf18c450a1f553dc4796b25c7b45f4
recWPO7YC08tZXUnr,51809327e5b55272a461843344345f75,"""journal article""",d6bc53667cab627f72f05ce2c1bd45ec,2016-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:36:10Z,5,7697da26aa6770f3e4eb476d1fb14faf,ddd05c8832114abe218970a4b2157d6e
recWVSRbabAVsp0ea,9731e7124a174ba4f3421cc6c9ca33c2,"""journal article""",e986b61eb3e3d8466bc4685500d0914f,2013-01-01,OpenAlex,published,open access,"""United States""","""""",2023-06-20T22:35:23Z,12,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recWaL4VCNGzbfvwZ,60714656e55edf8305ebd1edf8655dc4,"""journal article""",91706c1997f3ce9aaa5b9cd36ccb5654,2013-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:34:10Z,20,3c954a36744c73ffb1892dd099970e9b,0970e57f58f1c542da32bb77ad501db7
recWfGqVnHRkzzJK8,3b9873336f3dbbcec4ae8655681b7288,"""journal article""",240dcf43da90ddad9df7aeb25248e515,2020-01-01,OpenAlex,published,open access,"""South Africa""","""""",2023-06-20T22:36:35Z,12,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recWrMywDS4B0DCk9,0d9d95152cb8a81b8d877d60cbad2cb6,"""journal article""",61b71fd9e6ca400314c792008fd972b9,2012-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:57Z,9,d94e9385b26f7cf6b4ddc51f54081856,118aa3caf584e8acf2bc7fe66e950aed
recXAUmDZUQnCG2mU,6bc06efeccd37701895bcd03dff6e0cf,"""journal article""",c39a10c808df7d87a12eaff80d4dd3d9,2015-01-01,OpenAlex,published,open access,"""Mexico""","""""",2023-06-20T22:36:03Z,7,19e4c31b78b68968c0c7b2dcc53f34e9,619ded86eb687e60c63066e275651b2c
recXGMh7PSWHNS9DY,59fd6d53567c7f741ee896894b44d426,"""journal article""",85ed06e5c3ad5b77d9a9ea9665252045,2016-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:35:56Z,9,379c5f4cd08b98307f20d1bba0054072,05a46cb90026a7e5b89ab34d88b962ce
recXMgLTPQG2fjups,3679dbd4c34995ab54c9dc3dbc43d23f,"""journal article""",da3002d9713f36e976dd599397946378,2014-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:35:03Z,10,d096b80ffa93a87f6445346b670f1c64,c240828e1c35a6cc7e3bdb90d71ab383
recXqa5JUGKeU5uOp,96d9bc656aeb5bb78179b1624aa80ac9,"""journal article""",a24706ccf9f17a992e4b1234054870c4,2019-01-01,OpenAlex,published,NA,"""Burundi,Democratic Republic of the Congo,Rwanda,Uganda,Kenya,Cameroon,Central African Republic,Gabon,Tanzania,Zambia,Republic of the Congo""","""""",2023-06-20T22:35:48Z,15,a58c132a9c95bcaa26d87723dd3f0530,718fd6bf961700771df986b33e24c618
recXzL3rvtTFrqacF,79b75dfed836869dce37bca55aa83176,"""journal article""",65661aa0e58a353cce67ec6945ae527a,2019-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:35:19Z,12,b92c376e29d7d4bc84843b72e83542ce,1281ee29588a22cbe23965566fbc2c26
recYARnVgnIPK2Fn3,46c2ff46e9b09c736ed32bf9d83ee9c6,"""journal article""",739b9210e32a7d1c706cea08c73712b9,2019-01-01,OpenAlex,published,open access,"""Thailand""","""""",2023-06-20T22:36:00Z,11,3b82e2922d14e3d88ed575eee53fa3c9,f671bc762f7e7211bfccde4fd73c65a1
recYAZL2hJbpn4oxI,23676c8abe33c00e2c12054ae7dfdcd7,"""journal article""",74b5cb653f998c852e36dbbf633d20a2,2013-01-01,OpenAlex,published,NA,"""Bangladesh""","""""",2023-06-20T22:36:15Z,16,36d1a6653165b8dc5571c71d55d7898d,fb8b594a7c9c38152a5a0145dd6091f3
recYDmxmrxT4iIeEa,7bc6dbf68db0440f485fadfca4f523a3,"""journal article""",2fbf380be6bcdc092e10cdfead571efd,2019-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:36Z,13,9a74a40d1f41d6b72f506b3e13b49719,9cd977bb59ce849f4621dd831d39c3b6
recYOyuM0ixRIj6ya,2f3d81325eb563bb5525645efe6711d8,"""journal article""",68e8661dc49d2b424982bd23177b220f,2022-01-01,OpenAlex,published,NA,"""South Africa""","""""",2023-06-20T22:37:02Z,10,5c4b747e88501e0a40886f9e9e3400dd,f7aa655e2dbde6ac15524894e6f2f376
recYTvYzbHA3Z4079,17256d5afb8ad886faa15e9cccc2c12a,"""journal article""",6fb4bd40d8165ead0efb51f3be28f682,2015-01-01,OpenAlex,published,open access,"""United States""","""""",2023-06-20T22:35:28Z,5,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recYfmuNLljFERobo,2cd7c76dfe983b6679e807168b5a4f9e,"""journal article""",a2b417ead5b02a669140d3f42fc76a22,2019-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:34:26Z,13,971c9d902efc4dc3db86939a513104a6,acd89a55955bc68e966c49d3556bf429
recYgkysAXUqrCNUQ,37f7d64966553d3627321a15714bebf4,"""journal article,opinion""",785de3db18932b0dfb12c78e40647e52,2017-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:46Z,12,7457aefb820b189c4a12f99dd11c8409,1d1f02d53ff4511ef82629865b908ba3
recYmeAwxNgavsACV,1e738decd91a30ef5e1157a2930906db,"""journal article""",14cfc9850766b2b51507e1911388a61b,2017-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:35:00Z,3,de3331870656caf556a218a1578cd25f,9f7787c55c639c3c179eb7a7aa3287c8
recYvGSNTIL35vjA8,0358a86000206e4507847397e8176617,"""journal article""",7e8b60f7fb3450af5777b832568b431b,2015-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:34:55Z,18,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recYwR5My7C7X3hIs,efeff732047dac81e487fa471f8d97ed,"""journal article""",503d65a9a86d84d07b1e4a781b210356,2022-01-01,OpenAlex,published,open access,"""Cameroon,Democratic Republic of the Congo,Nigeria,Tanzania,Republic of South Sudan""","""""",2023-06-20T22:36:30Z,12,40a83ad6391bbc429a7b9aa2110ee5dc,17bdbf8780aadda35054af69a58f444c
recYzHhvAUN2Ix8Zn,14946ec305b1a60c61fcf3d9362edf2b,"""journal article""",877642553c04f24c7928e85f7f106cff,2021-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:37:25Z,6,873651b59553e6f120b76cfbb958160a,4bc69a3c0c687268e674bd28ad4b0a77
recZ3nCQIkiJ8vBSr,47b752a4c2fc8e0fe4862719b2a405fa,"""journal article""",b404ce998114a3a3864dd6f02ea3a6f4,2017-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:51Z,6,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recZJvRvBvIVMxd7D,2d87cad14f8fdf518c179505a4d2465f,"""journal article""",f4c649bf4146a89612efdc6136ab01c5,2022-01-01,OpenAlex,published,NA,"""Non-specific""","""""",2023-06-20T22:36:50Z,6,0175959b102ea0003aeaa1aae772e5b7,d8e5e01ef13e4476f20b1ff8afb5ce23
recZNdXL2RoKGIvTv,00464cf73e3d7f686adb9c3958a234cc,"""journal article""",b0f09169d0845e18e154e07c41eafec4,2015-01-01,OpenAlex,published,open access,"""Madagascar""","""""",2023-06-20T22:35:12Z,9,4f14ace3b4e001cf4f133142b81c618f,999a1f22c227c5885244eb93226e05e6
recZecxcDqz2j8qDR,0f4c785cbd9561305283b7f7a6681622,"""journal article""",5c4da9a151276b36f218689aebbe8db5,2020-01-01,OpenAlex,published,NA,"""Trinidad and Tobago""","""""",2023-06-20T22:35:43Z,21,831babf7b8d989e9d97c3dee7a4d5f58,5a08cb77a97fc41a159384cfb3c61454
recZiOFj4fHSheYDF,acc3891fae690a686c39cbee4065cf82,"""journal article""",3735f5e78df1e7b65457f8f53abb1902,2020-01-01,OpenAlex,published,open access,"""China""","""""",2023-06-20T22:36:36Z,8,7469c2f409bf77cc71bc5559ec2e6f78,3e2bfbef0f79ede4c2982794ff7a89f8
recZkmGnXaMo0nQMq,1b1661076c49353dccb449e3c40286d1,"""journal article""",80df82a61eefe18b7ce1ce468155fcc9,2018-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:25Z,25,3597ee5f0fc791263be6753b655b5bca,4bb0c371076f041b8c8f4dcc1dae6c92
recZlcmZ4vXyIqvEf,73dd4e3f7a1af8af90eca56d4e8dd734,"""journal article""",58604c95ff4c4263f10b1bdbf2d0c511,2022-01-01,OpenAlex,published,open access,"""Bangladesh""","""""",2023-06-20T22:37:33Z,8,15f5991fe437fd37856cd1f5e2fcfa69,ec176b0bad795c1adf80c07a275adaec
recZoZ2QueNWwlaMN,96f12226ec04bcb6d2744481a9f7f549,"""journal article""",c3f0a5181d19bcc8fb24ee69ce26b44b,2017-01-01,OpenAlex,published,NA,"""Australia""","""""",2023-06-20T22:35:47Z,10,36d1a6653165b8dc5571c71d55d7898d,fb8b594a7c9c38152a5a0145dd6091f3
recZpCAbsJyLcJRww,500c204ad8e358bed1fff52f330629e0,"""journal article""",0c4ac2d4b4554f8415f7f71b113791a8,2021-01-01,OpenAlex,published,open access,"""Democratic Republic of the Congo,Ethiopia,Kenya,Madagascar,Mozambique,Tanzania,Zambia""","""""",2023-06-20T22:35:57Z,24,d58ec2580096a39826d9ef97392df7d1,ab7979115ae25f3dffcc26cba0716caa
recZsCQ0GjIvRyu5S,35415149eca997f9638ad62efa23ff24,"""journal article""",50f0d4021f4329a8de422f5eec80655d,2014-01-01,OpenAlex,published,NA,"""United Kingdom""","""""",2023-06-20T22:36:23Z,4,91369e03cfb5efa83b62a3a49be5edd9,0405fd62353dff9edc340aea80fd85ba
recaDu9hYjF4fiv28,173e0fa8cf4d1b2a524fb8bc0546fa85,"""journal article""",53d907c93cc373f51db233aee0eef020,2016-01-01,OpenAlex,published,open access,"""Australia,Taiwan""","""""",2023-06-20T22:34:56Z,6,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
recaH9aStSMWh3FRm,40af9acf56cedbbda2a1b4a93f66cadd,"""journal article""",45c4d4bfb100bed7ab98ad40ad718437,2020-01-01,OpenAlex,published,open access,"""Malaysia""","""""",2023-06-20T22:36:27Z,7,029d23da1bf8e7ef644162a630142cbf,89ac0bb42163d9a46513712a0a10ad5e
recaQWQdLDqYW1Yxh,0edaffc57f82023b9e064a82e2a59bf0,"""journal article""",f4c5b620b365fc701e63e1a317206065,2019-01-01,OpenAlex,published,open access,"""Non-specific""","""""",2023-06-20T22:34:46Z,5,d9664afca8c1dbc7fc98ef4086a00b4c,5d20e82bbaf649f5c839610c3f454c9b
recaadwLPYbLwRqlt,ef6c5556c7291f3683d3b638527f8316,"""journal article""",0bfd4d1181e98df7d32b2c8eb6a210f0,2020-01-01,OpenAlex,published,open access,"""United States""","""""",2023-06-20T22:35:08Z,9,4f95d5754746554e5f1ac6b0bad76d0a,46153e210ca836f542caa2c1225a9707
recacP3A9gCeYMyMT,fa2a64954d4f9d0eceb7df3a7e013c70,"""journal article""",39f2c412e1d97b6940da41d7edbbcc55,2017-01-01,OpenAlex,published,open access,"""United States""","""""",2023-06-20T22:34:37Z,11,90f04e51665b16315a09553972f1e268,1f3473303abe4d4222e6267248a64094
