id,authorship_id,institution_id,authorship_position,authorship_position_number,name,publication,contributor_id,publication_link,resource_type_from_publication,institution_country_code_from_institution_id,publication_date_from_research_outputs,within_analysis_timeframe_from_publication,cleaned_name,created_time
rec6HDT2VRUqCqYbH,4637,655f7b71823699bc1638eed6e26cc16c,middle,22,5e1829a3562c87960338ef5a98bc062b,4b0f4652740da008c1786d8d69c7b92a,2593,a7d7b04c786725cc2a3a5c383f6271bb,"""journal article""",US,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6I1n3ouFZkZtca,4149,be340660456189f6b266962ca96249ef,middle,19,1e4afc1f13b9c4ba41d7f3a40b2d6ac1,c77dc2647a7bb132192d325896bf6adf,2328,56d112e552b7613d16710e3f0fb07479,"""journal article""",CM,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6JhFDOzyKma0EV,7280,e09072cfa75e5c3a199652bcfc8fda7f,middle,6,f1ef7a2ad040614bc51f0bf99df22b7d,3f9734e9a46f8fdad38af0a77b15d68f,4079,a66bb99d7c39864a27433598cb853080,"""journal article""",US,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6M4fEoRlohIqVo,653,e09072cfa75e5c3a199652bcfc8fda7f,first,1,d01ed444567ef4609052367dc4e91c56,ecdc3fc53933807bfa7597acccd145c4,4102,540b62e7288eca846dd1bdd15a81b445,"""preprint""",US,2020-01-01,1,d01ed444567ef4609052367dc4e91c56,2023-07-17T18:42:53Z
rec6Mma4b4ecRTJ5F,5274,85a6aebe52accbaa5ea0ab56cdc8c2d4,middle,4,839aa878e6eba2368177f8680f6361c6,233ea98e0249e71f579db82981046fdf,2933,cb323a4abbe2c7e6074c22185107a79b,"""journal article,review""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6NMfucOP4WhaHf,8832,17f964b8925b1c430dee4bf1e6b14e63,middle,8,cc8ec425c22439a9ec89dfefe820bf13,3a35254be5414445fb77be637d690337,3643,74b5cb653f998c852e36dbbf633d20a2,"""journal article""",BD,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6ONJweZhL75SZC,3133,e09072cfa75e5c3a199652bcfc8fda7f,middle,30,a5fd29b8bbda306045df1d92bee18e37,a24b8c4c94ce7e7837111eb82cb4d653,4114,70f8c4be199873cceec431590611c096,"""journal article""",US,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6OdiyAmNEHFT7t,2325,fce0ef5093d6a02b4c1839797b4a76e6,middle,7,1ebee201f32ceadbf6ffcc8751abb168,5f2c4abbe3eff599fea83d94165c67da,1344,192b4ec98e338cb64c39576357cff37f,"""preprint""",CD,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec6Ou7wbAu8TuPBh,8548,e09072cfa75e5c3a199652bcfc8fda7f,middle,2,9f0d2e722bca05222f82541b78f980c2,abc4fb719f5e178b314ec13104947b5b,4056,7b1b95a5847b11905c117e2b5386fc13,"""journal article""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6P9EEadxK3aHHP,1259,66145a8d84b6b94478311bb79ef0e076,middle,26,f93c49bb19a68d1776b2cfb25f35449f,a98df5d8230a7232a8250c06bf1c0319,721,9c77c2d6364b5299cec08c93bf8940c2,"""journal article""",AT,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6S2oUoDkxFZBNp,8242,8255e9209dcccac002b17581f0707565,middle,27,6c855783b3c9ee99f9a808d9da47e047,4a13c95b30423cd1ba5a2f4c6d5c625e,4039,edd74d2df20940794c8b560bfabe295f,"""preprint""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6StqXVNjwCDnG4,4559,466353e255ae98a497eb71377636e918,middle,3,c72b50915d660a3dd24945dac250453a,9a94685286f2607728daecc79237801d,2556,464134199e69dbf25570ce45f27ae202,"""journal article""",AU,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6UP3MgDi3sXrLS,8597,6919181a3343faa3954ca14175b7937b,first,1,327cf5887945fb35912989b6b9a63686,4299d7ff84aa7fa4da17d56eb082663f,4123,c1f3267fefaa161021f806bd1610b10e,"""journal article""",BD,2021-01-01,1,327cf5887945fb35912989b6b9a63686,2023-08-02T15:59:14Z
rec6VO5RzL1KwCkFb,2677,850c9ae97364e1a7e3a6a5504f9c1301,first,1,7bbd30303faaaf6552debca4d278f326,c77dc2647a7bb132192d325896bf6adf,1520,56d112e552b7613d16710e3f0fb07479,"""journal article""",DE,2021-01-01,1,7bbd30303faaaf6552debca4d278f326,2023-06-22T18:07:24Z
rec6WNGSmlpp6rtd0,8351,03dd433b34581a61577304b711bf1540,middle,15,6f56e51cd089356a5595039c2ba800dc,9e728bd51bc12fc20a9ac25f22486e2e,1392,9b2dbbcae1ad89fb640bdd33676a4839,"""journal article""",FI,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6WT0VAlgjSJUQv,461,d4474f162333ec57cfcfbafa39292cf8,middle,5,7c9fd5b838d3a4919125b685953eb1c6,dd96cd575939d97a235aa2c35f199587,340,b7057d9b3ed8f47d1c8a245aa7abe254,"""journal article""",GB,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6X8jZPfD6raoRl,1240,8255e9209dcccac002b17581f0707565,last,11,6c855783b3c9ee99f9a808d9da47e047,dd96cd575939d97a235aa2c35f199587,4039,b7057d9b3ed8f47d1c8a245aa7abe254,"""journal article""",US,2021-01-01,1,6c855783b3c9ee99f9a808d9da47e047,2023-06-22T18:07:24Z
rec6XqrVfZNiGGds0,8540,e09072cfa75e5c3a199652bcfc8fda7f,middle,16,8ec415af12df41b0db183f205f2c74c7,469b91a5f641dd678336f56bc5a13497,2486,78f37a87c1656f39002077abcb27ba72,"""journal article""",US,2017-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6YAfaltDzAJp3W,9490,e09072cfa75e5c3a199652bcfc8fda7f,first,1,6caa503404e1653de552940cb391eb66,f95df304b37458a81bcf209a4e045454,4086,650642523704a6c4621e14f5016647e3,"""journal article""",US,2013-01-01,1,6caa503404e1653de552940cb391eb66,2024-03-28T18:27:24Z
rec6YR0iDGPJlk0wN,2953,5e6e3e102d21242f1f18dd6b09874b09,middle,27,5ae4de60c4518dd404443b9da1fcdfdb,30c8929e9cebfe63658855c26a167cdb,1689,bf9cca32f4f84a5f9e040270f23a6231,"""dataset""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-18T21:01:30Z
rec6YbOiwKLWMlQzp,8562,6919181a3343faa3954ca14175b7937b,middle,5,b842a5fe4ff212a88e836ad87145cf7a,4299d7ff84aa7fa4da17d56eb082663f,2530,c1f3267fefaa161021f806bd1610b10e,"""journal article""",BD,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6YeyWr4AzURqWH,4231,8607b491cd545bdcb8dc57d5e85debdf,middle,4,ac5cb8be5a04b2028974138f4643da1d,d0882f5f0da6644dd14ec52db26a3ed4,2390,aebcea51db014c636ccdc9060d0b203d,"""journal article""",BR,2023-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6YftVIqyN55ikL,3826,ca062e75e7824749205c95798b2fa1ec,middle,11,a0b33abe5670140a661ea3c244c36249,7319faca54c8591627153246dc4aecd0,2134,2c2ac79f31caf90ed8f31a24fbc1cdb9,"""journal article""",AU,2017-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6ZZ58g4dQTEOmH,6408,861d3b8bae56bd27d8df8ef28c5946a4,middle,6,92a6c901f8c45995422b48d1cd7c5009,f0d3fb35571572e16009dbf6432c6306,3457,e496bbc70afda7e85016cfbbd4e19f49,"""journal article""",BD,2016-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6a5bumJajaEBPD,3004,797daf1d262b7255268bdbd377eee41d,last,2,29dde447ef04158f6afb261363016a7c,7a63045f20625b207e2bfdc34168c266,1710,8cb1779bde8ba3470c04b088bebc19f1,"""journal article""",US,2009-01-01,0,29dde447ef04158f6afb261363016a7c,2023-06-22T18:07:29Z
rec6aHI7KnMK7b25U,896,a3793254684bbef7d0aedc00b3487046,middle,5,846cca9bbd62130a07b381e90c5a5675,8acc95d2b948c7d48ec10504455a9224,537,4eab3b641c481802c76d408b8bec15ff,"""journal article,review""",CN,2022-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6cXDRjQvsHWkkw,1649,b57d340e55ae6167d6a33194403d64f5,middle,5,2785b58669d590d68e0400a6e30758e3,e9b9b9d8c22b579de518fe75289dd633,942,72ce844f94ccd9e0d55ee52a130c887d,"""journal article""",US,2008-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6ctabt3pghR3NC,7457,20c4a5624ed61998d00ce784541ff4d6,middle,8,fd20d1f7b4deab3e77295807c75da77c,beebcea063a0a1d5a76fe27553078045,3980,d55a3bcddeb23fd558188e1bb635871f,"""journal article""",TH,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6dDvCu9IWyoomC,3426,e09072cfa75e5c3a199652bcfc8fda7f,middle,5,d0f3cb8afd7172bd97b59d552e80a76f,de92070a213c38c355fbdf8c3ae6030e,4096,4841ea668ab937cecca827411f4a2bb5,"""journal article""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6dEcBxyi2QnGCN,5529,e09072cfa75e5c3a199652bcfc8fda7f,middle,20,86db4004698005bd08ef7ba23f1e7a53,5e2795eefbea37a0cd3838134e764664,4067,484d1f20eac5a827d4fcfc0e4e0a8e73,"""journal article""",US,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6dx1sJZsDejO6M,69,65a861769926441669d2a1222b50c97a,middle,4,0dec3243b78811af73fef076136de82d,6eb385b3b7ad2e8caadef732bf0b5e8f,4030,add70ffedf5bc1465c43d0dc79bad4e4,"""journal article""",US,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6eUUqmnlxnrT83,8907,188b8b4148e9e2c5a24654b884dab676,middle,11,9fb6d98a33b1472e1d02c6ff10df1ad0,34d4634968db5f1b6a9baac53a493b72,4107,e966b04194d0768362eec090712142e7,"""journal article""",SL,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-10-27T21:50:54Z
rec6epgNRfHdmjLci,3579,e09072cfa75e5c3a199652bcfc8fda7f,middle,2,42c481b4a5b403ad9ee04b2e2c7d0697,b945a8e84eb8d49c42ec17a6be94b153,4052,2c45f509f908495405e56cb5fae17d77,"""dataset""",US,2023-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6eueh9KmYg1Oo6,352,1af605fb40e89d65f4f6df36bcf27400,middle,5,c510f82b1aad7095deb3a3d8132896eb,00464cf73e3d7f686adb9c3958a234cc,271,b0f09169d0845e18e154e07c41eafec4,"""journal article""",US,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6fq7WiO8GAV4KU,1618,5dcd4fd831dc042ce2d72e88b5cde70b,middle,15,438639805eea75d4f1510863167afd9f,8a0884c81754fb2a81d6aae662230bc2,920,3770849dae8d70452ee55008995ae85b,"""journal article,review""",US,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6g2S0bvz0iLUUT,8896,8eaf92d52eefb2ffd5f13ec9bb48a1f5,first,1,d9f2f624b7f9d0bfec68b8bd1daff676,ef009a3c2564ce6d0ee250d62ab7247f,3974,34101208c51edee26667dd26ef7f98e2,"""journal article""",CN,2018-01-01,1,d9f2f624b7f9d0bfec68b8bd1daff676,2023-08-02T15:59:14Z
rec6gP3UWoKBAXzRs,2812,43e068969a69de1148282b59d847c3b7,middle,6,e71534ba71af1bcff9aa2e6359511a2c,3387da5e74dae0567bea170379e11da8,1596,2c0608f36890a6652cdcfbbdc1c775fc,"""preprint""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec6iWMprELAFyA8Y,5020,96e47e04473236f5e1923bea4d8f50f2,first,1,2d3f683f4fc5d702a9a324d5b8297c90,9b32a8be54d18d1243a9a2d60bbc8e43,4064,f5394bce93985f0f5446a0797d6d8934,"""journal article""",US,2019-01-01,1,2d3f683f4fc5d702a9a324d5b8297c90,2023-06-22T18:07:29Z
rec6iYMuJWBexsAKw,9156,d24bc40f551fe23070f6f21dff6d57f8,middle,5,5dbddf029ef034b78461de359e3ad020,370c9002de4b52cc01e63bc33632a888,NA,bb4f06a1c029ae8728da05b3d82dc360,"""journal article""",US,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6iYkKoIHsdHegH,3538,97c287823c2fc987a2e7e477574de687,middle,3,61e9325e900834b4a8a671c2a77920b2,bef9bba712e021c92a2e14037e320728,1966,3fd02566dc859a34689fed4356a95f8a,"""journal article""",US,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6igNdHOZsNYmae,882,d70729158f3c3be6b0a88eba045da80c,middle,7,a0f1db248ca60b5b9cf6d63ae38f17b8,2209de3c5e618c7a10667988e5689bd1,525,be1dc3839c5cba799846b17219e40d88,"""journal article""",FR,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6itXwJDrUTuENt,7152,96e47e04473236f5e1923bea4d8f50f2,middle,21,84fda892f018e167f1abdbb44c970071,8e61fb91fae7e8435d302d2ab8acdf4d,3850,dda7ecbf9bb194f3e17aac9d38d6db09,"""journal article""",US,2017-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6jwzpnh9h91n4a,3442,861d3b8bae56bd27d8df8ef28c5946a4,middle,5,f8772a998de1e353e227b43bffa54855,f0d3fb35571572e16009dbf6432c6306,1915,e496bbc70afda7e85016cfbbd4e19f49,"""journal article""",BD,2016-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6kJyBj9QzCVmXt,7070,6f3c781dd4b15d7be3820bfab19b3918,middle,35,04d369fc9433592721121283cf5606f4,c5aeab9eb0da2274e3f6a1c92a1f5f66,3805,91178475cb07d7da2e110f02c7b3784e,"""preprint,journal article""",KH,2022-01-01,"1, 1",396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec6l9Lcq7p5wQFLx,3192,85a6aebe52accbaa5ea0ab56cdc8c2d4,last,14,52ab7ecf53fc0bb69a610895655b7d8d,80f2739e1438036a2f4c90763712efc5,4115,b6f6f2ea1c7666f8ce389b0b7784f80f,"""journal article""",US,2020-01-01,1,52ab7ecf53fc0bb69a610895655b7d8d,2023-06-22T18:07:29Z
rec6m73ADwQm58WSt,6820,64c77ce08b43e9b9f9d4106109f0a30e,middle,14,77401850ee32bd7852f0c065df78c889,bef9bba712e021c92a2e14037e320728,3681,3fd02566dc859a34689fed4356a95f8a,"""journal article""",US,2012-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6nGqsbW46hxNC8,6654,b4f64b360ea5c0c11543bec2a38dc40b,middle,11,4a6274da5c233192533999156b3dc7ba,aeed9714f5ee01ac1f79c2eaf5fac575,3578,f909f287f7059272681789389894504f,"""journal article""",US,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6nrZulCqZ492LB,3705,073510c97caefd0c7adddb7ba89eb9c3,middle,15,85d8d38ca603070681c849763faa883b,a1f279720fc28b872df3a022ae8cdc0f,2069,20cb680b588cd30620e04440a31b592a,"""journal article,opinion""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6nvPUclIpF8jhI,2348,6919181a3343faa3954ca14175b7937b,middle,2,3b34dcb15eca700c6e5b7dd2a25673af,6def04b469f8677beed0f11aa1ba51e9,"1364, 1365",638d9dfc1961b5ff4f5ffde3383a1820,"""journal article""",BD,2023-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6nzJVXSpd5YwDe,5700,a425a974f8f0c96b4ef7f2b6201ace66,middle,12,e83bb4296274990a32c8ec2989702e34,dbc097530213c25a51457c4af08f45d6,3025,ce9cdd36ac4c142d1fda4a3975da98fd,"""preprint""",CD,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec6oaErL2wM4edA7,453,aa491f2f82b56420b9108b4d0b3dfc6b,last,5,0a8ef8a51364b48fb2226b34e7b9e7d8,ca83e9243a1511dab8aae455ab60fc29,335,93cf26b9f9576692e9e9f1b3557862e4,"""journal article""",AU,2015-01-01,1,0a8ef8a51364b48fb2226b34e7b9e7d8,2023-06-22T18:07:24Z
rec6p2Vj4ebwCwIcE,3530,7e562b53e3821ea626a95e0b64117e05,last,12,1079b68d7ff8ee7ba85df7a1bb30ed2c,a7a02795fe390b3dcdfcad12dee690dc,1960,b60408fae594c2906dce56bbd5ebfc45,"""journal article""",AU,2020-01-01,1,1079b68d7ff8ee7ba85df7a1bb30ed2c,2023-06-22T18:07:29Z
rec6p6OlPDIzWND3c,8767,6919181a3343faa3954ca14175b7937b,middle,5,3d000693b88ff8306a3f4bedb8e0d0b6,2f5c71bb2721cff9609552f763468aa0,3419,4fbd9a83f2700fd7507adad8fe6ef7f3,"""journal article""",BD,2014-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6pFL5Orh0xXeZG,8214,3bcb929231a9d553d7ce3d9fa8d13ce9,middle,9,4dd0a7a8fb4c4da4c343b562841b66d9,9dd96c3922230187621882ea075e4a7a,544,8645fe95c5d14eb162640b57abfb7553,"""journal article""",CD,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6qLDLRLL49uZhW,278,83962e46edef9383d72117ddb334af83,middle,10,cdd36eae5c901eb27a22d0bd87633ee8,bf1540960d78a93e6ee07c5c1c9e5106,231,6adb0c351cb3b192fab57e53a4cefac8,"""journal article""",GB,2010-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6qLEsnRi94CFfM,37,e09072cfa75e5c3a199652bcfc8fda7f,middle,9,6da77571840b16f15edef35f77a911e6,897b21343becfe229c171423c465bcd3,4029,e4ec3e65258829aa474a760bf2f72440,"""journal article""",US,2008-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6qnIga2POJjPr1,4017,aa491f2f82b56420b9108b4d0b3dfc6b,middle,6,2bc22cc510bda64a08c5b982275558cc,7514c8502bd498752420c340d41950ff,2250,54058a2f0323ef8b44b9dcde447968f9,"""journal article""",AU,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6qpNUn2eBaB0U7,9268,8607b491cd545bdcb8dc57d5e85debdf,first,1,b97f8a8401279feeb5004d9181147218,1797718ab9aebff5c820cc123f87ae62,3829,67a292ca6c84c764f882da6d64c73588,"""journal article""",BR,2022-01-01,1,d7d7df6945eda0728bde660202ed1b53,2023-08-02T15:59:14Z
rec6qpvx1RTjOEgoE,1423,34b018e746ff22617484ba8b81b9ba7e,middle,2,41f41a39094c36df897b67aeefaa37d2,c5599e1604e73f49f1155159294ba9ca,808,af7bd0ad5f1009b4798c0269a5a050d7,"""book chapter""",CA,2018-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:43:29Z
rec6ru22EWPeMuDTR,6389,7b17766cc54bf01070efa9dd40e1868f,middle,5,7fd81bcebf24a858b7817a7a30516698,1e77d9991f84fca574d1a7dcf50fecf0,3443,8802a52dd508adbdda5ed3d20a69b028,"""journal article""",AU,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6s03t8kkmsupGR,1402,2008269a31abba0e8812d4a61e1d2b6e,last,7,dccd0f81107e122ae9b33e9107219383,e72cf058ce19c0097fe59f6bc15db9f6,4110,16e0eedfbc64f564354a4e914a8dd93a,"""journal article""",AU,2015-01-01,1,dccd0f81107e122ae9b33e9107219383,2023-06-22T18:07:24Z
rec6siywj9ymrspsy,1565,6a40dd682cb011a553ba646aca81103f,middle,5,451ae7dd270dd4a2d3c2abd631f3b790,3c8b9baff72fb2d90e946da05bcd4507,893,481f1d336e4e419cb6bfd37e7ab6893d,"""journal article""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6t3UHvChiKIa2j,6865,96e47e04473236f5e1923bea4d8f50f2,middle,19,219036de2a882eccd48a9175c8cfd99a,37e0332d45af6dedc9ed92ce8e25e9fd,3705,e94eb892dde586c80d4a1129b31de658,"""journal article""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:33Z
rec6tEfocMQ4GG4ua,1948,da10410b02984a8e71e82868f67e1f80,middle,14,1a62e0646544b22bda9469d374d38360,1b00afa07492dd53871a435cf87d1096,1115,a94f66d36ed47a380fa73690a0434e5c,"""journal article,review""",US,2015-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6tgKlygAVEqdPZ,1132,e09072cfa75e5c3a199652bcfc8fda7f,middle,3,955f6f7f84bffb32c353ad6ac1a6807a,26d09907c8434037750b6fe5bec91ab0,4037,92581317a07b99c76ec71432950854ac,"""journal article""",US,2018-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6uTB0quVElN979,4630,cd7d19f01c43652f8fb197a4ebc1f85c,middle,7,5299dc9bdc5370af0d939a04151cb1ef,0f4c785cbd9561305283b7f7a6681622,4059,5c4da9a151276b36f218689aebbe8db5,"""journal article""",US,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec6v4sCASAm9Jyu4,8774,6919181a3343faa3954ca14175b7937b,middle,3,3d000693b88ff8306a3f4bedb8e0d0b6,5264e2dddbdc920369d3d0886ae946a2,3419,5008d0c2133363db98847c1c7d5a8e4e,"""journal article""",BD,2018-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6vjdRTuvvps69D,4752,6919181a3343faa3954ca14175b7937b,last,6,327cf5887945fb35912989b6b9a63686,4a35ad3d2604a13169e3a1c232bd3f48,4123,6f6e7b55fbfab8b40ea713b8b3c3a2bc,"""journal article""",BD,2021-01-01,1,327cf5887945fb35912989b6b9a63686,2023-06-22T18:07:29Z
rec6vonk3k9dDJh12,179,c4195828d5566b92e19c8c4c9c6742dc,middle,9,ab5a4ffb2a864c6548988bd2fc329ddf,483275832887ba20e91c08f28d7a5cf3,181,4c29e45f17563729718256e993327883,"""journal article""",EG,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6xQOJwF9Uua7tu,2185,0bef8f42b655e571135860032f0acf43,middle,2,21c4e96a844663120bfe6457842ecbf2,343426f3c7cb73eca8070e09c7c80931,1270,c968ce16fbcf3cb70383de58fdb37e73,"""journal article""",US,2004-01-01,0,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:24Z
rec6y9eLrezZpBhPK,8760,e09072cfa75e5c3a199652bcfc8fda7f,middle,4,0097811e4d3e56f24811ac67345c314f,4299d7ff84aa7fa4da17d56eb082663f,3416,c1f3267fefaa161021f806bd1610b10e,"""journal article""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6yTcoK0IZ6997g,8286,e09072cfa75e5c3a199652bcfc8fda7f,middle,2,6caa503404e1653de552940cb391eb66,682bfd45a9fd8675d229633b9db114ee,4086,ad86c8331f02daec45fd94e63d953a95,"""journal article,review""",US,2013-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec6yzzMkHJnIosK4,8118,38e5298fa59b3377fee5dc30f3d45f0f,first,1,1299d00f18a5ab08274391ad14eda5f1,bc3b81f8cebb30ef16aebd1c0ab943b7,384,662a859a8bd899bc60f2372257f215e7,"""journal article""",RU,2023-01-01,0,58d2b716eaed468aeaef42f331df121d,2023-08-02T15:59:14Z
rec70NUUBNmwmb1tF,5467,e09072cfa75e5c3a199652bcfc8fda7f,middle,7,70fd9e530aa10fed26ba6950248eb1cc,eb612cddb51274307dcab7b31016d45d,4053,8913e2e764c170cfc45ea81fac7d8292,"""journal article""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec70UMx9rzdfTr98,8307,fc6bc13299a8b03c0988ea8351fb7769,middle,8,53ffda882217fa33ee32177cc59d5dd1,6e4d90de59484648edce36eca8c9f770,1172,d2cadb693ea21df02e57c5c2e3c865b7,"""journal article""",ZA,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-08-02T15:59:14Z
rec723CgA3qbmHoge,7217,e09072cfa75e5c3a199652bcfc8fda7f,first,1,f1ef7a2ad040614bc51f0bf99df22b7d,618de218e27eafcf702ebe52102281d6,4079,e6225b9a305b6b730914e6f67d49a64b,"""journal article""",US,2012-01-01,1,36c674377072650b92be91ce8a077728,2023-06-22T18:07:33Z
rec72A05bSxfLPHIM,5097,1fe3d15985a860a532fd716f20d79603,first,1,9d5d9c7578e4456ba4a4aff46ca68844,a9d8328f03f37cad157678b34682133c,2836,9979cc83401df29a7bcf6a0f42a3c45c,"""journal article""",US,2004-01-01,0,dac4fe0254983bce0b157d8a0b73f281,2023-06-22T18:07:29Z
rec72gasX3ea8K0LI,4132,861d3b8bae56bd27d8df8ef28c5946a4,middle,20,a82ba5296b5a444ff93e40eebf8e1d09,37e0332d45af6dedc9ed92ce8e25e9fd,2320,e94eb892dde586c80d4a1129b31de658,"""journal article""",BD,2020-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec72sH3WpPIK7qDb,3365,7fd172dcc4f48db88dd01774a76010f2,middle,22,2d9545f5e3fc7f443c23bfcabf107f62,30c8929e9cebfe63658855c26a167cdb,1874,d9779c95ee33def8487cc135c3bee46c,"""preprint""",US,2019-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec74EMoRejmdOR03,4712,476ec27602f4dba5b7b5cd5dc99e5f53,middle,34,634711175cebeb1d7610a5ac86a1c564,0429ddcea024eadc99eb9294b77a664a,2644,fb53f8229fbd03f4f9f9530438ffaad0,"""journal article""",US,2021-01-01,1,396f1837bdc228159d12c551d5a704ed,2023-06-22T18:07:29Z
rec74z85tJ3tF91aL,6948,0c37e6962cf63f3341909a4fc642cf41,middle,51,654aa2f298bca8244fb70c901cebf711,c5aeab9eb0da2274e3f6a1c92a1f5f66,"3756, 3757",91178475cb07d7da2e110f02c7b3784e,"""preprint,journal article""",US,2022-01-01,"1, 1",396f1837bdc228159d12c551d5a704ed,2023-07-17T18:42:53Z
rec75a5pChqrgOzPK,2783,2008269a31abba0e8812d4a61e1d2b6e,last,5,4d34845a8daf17503dcc329dc1de7f4e,9d0eea4b8c410ca94964021a4d73e58d,1584,7df8101200bb9d5647fd04a76c9b0663,"""journal article""",AU,2021-01-01,1,4d34845a8daf17503dcc329dc1de7f4e,2023-06-22T18:07:24Z
